Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
RIGL,"Rigel Pharmaceuticals, Inc.",2.85,474925345.2,,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rigl,
RNET,"RigNet, Inc.",17.83,345186357.29,,2010.0,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/rnet,
RMNI,"Rimini Street, Inc.",5.98,376785794.84,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rmni,
RIOT,"Riot Blockchain, Inc",2.56,35930106.88,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/riot,
REDU,RISE Education Cayman Ltd,11.01,255101700.0,23170000.0,2017.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/redu,
RTTR,"Ritter Pharmaceuticals, Inc.",0.9184,5083012.4576,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rttr,
RVSB,Riverview Bancorp Inc,8.55,193030699.5,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/rvsb,
RIVE,Riverview Financial Corporation,12.91,117418050.84,,,Finance,Major Banks,https://www.nasdaq.com/symbol/rive,
RCKT,"Rocket Pharmaceuticals, Inc.",17.06,676614851.64,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rckt,
RMTI,"Rockwell Medical, Inc.",4.38,251017738.68,,1998.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/rmti,
RCKY,"Rocky Brands, Inc.",27.76,206015759.92,,1993.0,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky,
RMCF,"Rocky Mountain Chocolate Factory, Inc.",8.12,48303119.2,,,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/rmcf,
ROKU,"Roku, Inc.",43.94,4661087971.8,,2017.0,Consumer Services,Television Services,https://www.nasdaq.com/symbol/roku,
ROSE,Rosehill Resources Inc.,4.48,162848268.8,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rose,
ROSEU,Rosehill Resources Inc.,6.0,0.0,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/roseu,
ROSEW,Rosehill Resources Inc.,0.84,0.0,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rosew,
ROST,"Ross Stores, Inc.",102.76,38367057996.12,,1985.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/rost,
RGLD,"Royal Gold, Inc.",73.69,4827367642.32,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rgld,
RTIX,"RTI Surgical, Inc.",4.63,293827671.0,,2000.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/rtix,
RBCN,"Rubicon Technology, Inc.",7.8,21382787.4,,2007.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/rbcn,
RUBY,"Rubius Therapeutics, Inc.",15.69,1240178441.07,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ruby,
RMBL,"RumbleOn, Inc.",5.96,92012214.36,,,Technology,EDP Services,https://www.nasdaq.com/symbol/rmbl,
RUSHA,"Rush Enterprises, Inc.",37.35,1451453233.05,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rusha,
RUSHB,"Rush Enterprises, Inc.",37.6,1470552130.4,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/rushb,
RUTH,"Ruth&#39;s Hospitality Group, Inc.",27.57,849413779.5,,2005.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ruth,
RXII,RXi Pharmaceuticals Corporation,0.433,3518434.162,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rxii,
RXIIW,RXi Pharmaceuticals Corporation,0.12,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rxiiw,
RYAAY,Ryanair Holdings plc,88.14,8886783984.78,100825777.0,1997.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ryaay,
STBA,"S&T Bancorp, Inc.",41.11,1439201326.06,,,Finance,Major Banks,https://www.nasdaq.com/symbol/stba,
SANW,S&W Seed Company,3.03,0.0,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/sanw,
SCAC,Saban Capital Acquisition Corp.,10.12,75466691.96,,2016.0,Finance,Business Services,https://www.nasdaq.com/symbol/scac,
SCACU,Saban Capital Acquisition Corp.,10.6,0.0,,2016.0,Finance,Business Services,https://www.nasdaq.com/symbol/scacu,
SCACW,Saban Capital Acquisition Corp.,1.0,0.0,,2016.0,Finance,Business Services,https://www.nasdaq.com/symbol/scacw,
SBRA,"Sabra Health Care REIT, Inc.",21.28,3793904268.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbra,
SABR,Sabre Corporation,25.57,7039748168.15,,2014.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sabr,
SAEX,"SAExploration Holdings, Inc.",4.9,14286944.7,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/saex,
SFET,Safe-T Group Ltd.,7.5,4088010.0,545068.0,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sfet,
SAFT,"Safety Insurance Group, Inc.",86.79,1326724881.9,,2002.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/saft,
SGA,"Saga Communications, Inc.",36.66,217256984.88,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sga,
SAGE,"Sage Therapeutics, Inc.",130.94,6139406563.56,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sage,
SAIA,"Saia, Inc.",63.71,1636942505.21,,,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/saia,
SALM,"Salem Media Group, Inc.",3.05,79853916.6,,1999.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/salm,
SAL,"Salisbury Bancorp, Inc.",38.31,107454991.11,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sal,
SAFM,"Sanderson Farms, Inc.",104.09,2377202840.04,,1987.0,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/safm,
SASR,"Sandy Spring Bancorp, Inc.",36.21,1286234999.61,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sasr,
SGMO,"Sangamo Therapeutics, Inc.",11.155,1134170759.335,,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgmo,
SANM,Sanmina Corporation,25.43,1728241897.93,,1993.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/sanm,
GCVRZ,Sanofi,0.5,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gcvrz,
SPNS,Sapiens International Corporation N.V.,11.53,575237061.45,,1992.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spns,
SRPT,"Sarepta Therapeutics, Inc.",125.46,8383691867.04,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srpt,
SVRA,"Savara, Inc.",10.88,381825701.12,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/svra,
SBFG,"SB Financial Group, Inc.",17.99,116993467.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbfg,
SBFGP,"SB Financial Group, Inc.",18.83,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbfgp,
SBBX,SB One Bancorp,24.16,192301254.24,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbbx,
SBAC,SBA Communications Corporation,171.51,19593988440.0,,1999.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbac,
SCSC,"ScanSource, Inc.",41.38,1059645136.32,,,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/scsc,
SMIT,"Schmitt Industries, Inc.",2.7069,10812833.8605,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/smit,
SCHN,"Schnitzer Steel Industries, Inc.",27.03,721766034.18,,1993.0,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/schn,
SRRK,Scholar Rock Holding Corporation,24.99,630839663.16,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/srrk,
SCHL,Scholastic Corporation,46.32,1625366345.04,,1992.0,Consumer Services,Books,https://www.nasdaq.com/symbol/schl,
SGMS,Scientific Games Corp,22.18,2027810204.06,,,Technology,EDP Services,https://www.nasdaq.com/symbol/sgms,
SCPH,scPharmaceuticals Inc.,4.7,87275658.3,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/scph,
SCYX,"SCYNEXIS, Inc.",0.95,44663035.9,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/scyx,
SEAC,"SeaChange International, Inc.",1.7,60773522.7,,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/seac,
SBCF,Seacoast Banking Corporation of Florida,26.34,1347492922.44,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbcf,
STX,Seagate Technology PLC,43.03,12315247834.11,,2002.0,Technology,Electronic Components,https://www.nasdaq.com/symbol/stx,
SHIP,Seanergy Maritime Holdings Corp,0.78,29790811.44,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ship,
SHIPW,Seanergy Maritime Holdings Corp,0.0709,0.0,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/shipw,
SHOS,"Sears Hometown and Outlet Stores, Inc.",2.345,53236499.54,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shos,
SPNE,SeaSpine Holdings Corporation,17.35,255791553.15,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/spne,
SGEN,"Seattle Genetics, Inc.",58.06,9298070257.28,,2001.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sgen,
EYES,"Second Sight Medical Products, Inc.",1.54,108281745.88,,2014.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyes,
EYESW,"Second Sight Medical Products, Inc.",0.45,0.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyesw,
SECO,Secoo Holding Limited,9.12,87222549.12,9563876.0,2017.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/seco,
SCWX,SecureWorks Corp.,16.63,1360276044.45,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/scwx,
SNFCA,Security National Financial Corporation,5.805,96703712.865,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/snfca,
SEIC,SEI Investments Company,54.77,8518940478.36,,1981.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/seic,
SLCT,"Select Bancorp, Inc.",12.09,233290102.89,,,Finance,Major Banks,https://www.nasdaq.com/symbol/slct,
SIR,Select Income REIT,19.84,1775774319.36,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sir,
SIC,"Select Interior Concepts, Inc.",8.65,0.0,,,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/sic,
SELB,"Selecta Biosciences, Inc.",5.51,123402968.33,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/selb,
SIGI,"Selective Insurance Group, Inc.",64.7,3810117329.5,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sigi,
SLS,"SELLAS Life Sciences Group, Inc. ",1.84,36013525.12,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sls,
LEDS,SemiLEDS Corporation,4.58,16290098.2,,2010.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/leds,
SMTC,Semtech Corporation,46.73,3094557658.21,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/smtc,
SENEA,Seneca Foods Corp.,34.25,333748166.0,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/senea,
SENEB,Seneca Foods Corp.,34.0,331312048.0,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/seneb,
SNES,"SenesTech, Inc.",0.8675,20321436.4725,,2016.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/snes,
SNH,Senior Housing Properties Trust,16.27,3867877675.5,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snh,
SNHNI,Senior Housing Properties Trust,22.34,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhni,
SNHNL,Senior Housing Properties Trust,25.2899,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhnl,
AIHS,Senmiao Technology Limited,4.52,116974888.0,,2018.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/aihs,
SRTS,"Sensus Healthcare, Inc.",6.61,89556887.17,,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srts,
SRTSW,"Sensus Healthcare, Inc.",1.1656,0.0,,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srtsw,
STNL,Sentinel Energy Services Inc.,10.029,100480440.68100001,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/stnl,
STNLU,Sentinel Energy Services Inc.,10.35,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/stnlu,
STNLW,Sentinel Energy Services Inc.,1.02,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/stnlw,
SQBG,"Sequential Brands Group, Inc.",1.1,70538321.7,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sqbg,
MCRB,"Seres Therapeutics, Inc.",8.4,342683569.2,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mcrb,
SREV,"ServiceSource International, Inc.",1.45,133169481.9,,2011.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/srev,
SFBS,"ServisFirst Bancshares, Inc.",37.03,1968690062.99,,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/sfbs,
SESN,"Sesen Bio, Inc.",1.79,137849688.21,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sesn,
SSC,"Seven Stars Cloud Group, Inc.",3.1,226741126.9,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/ssc,
SVBI,Severn Bancorp Inc,8.4077,106735129.3302,,,Finance,Major Banks,https://www.nasdaq.com/symbol/svbi,
SGBX,"SG Blocks, Inc.",3.9001,16614585.9041,,2017.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/sgbx,
SGOC,"SGOCO Group, Ltd",0.9998,24839061.194000002,,2010.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sgoc,
SEII,Sharing Economy International Inc.,2.6769,19757706.3504,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/seii,
SMED,Sharps Compliance Corp.,3.97,63845623.37,,,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/smed,
SHSP,"SharpSpring, Inc.",13.24,112712212.68,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shsp,
SHEN,Shenandoah Telecommunications Co,44.67,2213785476.21,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/shen,
PIXY,"ShiftPixy, Inc.",3.78,109059754.86,,2017.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/pixy,
SHLO,"Shiloh Industries, Inc.",7.9,184848663.5,,1993.0,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/shlo,
TYHT,"Shineco, Inc.",0.7381,16881654.9132,,2016.0,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/tyht,
SHPG,Shire plc,180.31,12220252046.08,67773568.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/shpg,
SCVL,"Shoe Carnival, Inc.",39.77,639863427.46,,1993.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/scvl,
SHBI,Shore Bancshares Inc,16.67,212513710.91,,,Finance,Major Banks,https://www.nasdaq.com/symbol/shbi,
SSTI,"ShotSpotter, Inc.",40.63,437678995.93,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssti,
SFLY,"Shutterfly, Inc.",57.67,1933905780.0,,2006.0,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/sfly,
SIFI,"SI Financial Group, Inc.",13.58,163404527.72,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sifi,
SIBN,"SI-BONE, Inc.",18.4,1239564925.6,,2018.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/sibn,
SIEB,Siebert Financial Corp.,13.0,353043444.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/sieb,
SNNA,"Sienna Biopharmaceuticals, Inc.",10.05,209037929.7,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snna,
SIEN,"Sientra, Inc.",18.62,532519319.78,,2014.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/sien,
BSRR,Sierra Bancorp,28.16,429808332.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bsrr,
SRRA,"Sierra Oncology, Inc.",1.66,123411340.46,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srra,
SWIR,"Sierra Wireless, Inc.",16.02,577487886.66,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/swir,
SIFY,Sify Technologies Limited,1.29,32891046.15,25496935.0,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sify,
SIGA,SIGA Technologies Inc.,5.04,398966692.32,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/siga,
SGLB,"Sigma Labs, Inc.",1.8794,15502661.2826,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglb,
SGLBW,"Sigma Labs, Inc.",0.45,0.0,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglbw,
SGMA,"SigmaTron International, Inc.",4.47,18908135.76,,1994.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/sgma,
SBNY,Signature Bank,115.74,6406688510.82,,2004.0,Finance,Major Banks,https://www.nasdaq.com/symbol/sbny,
SBNYW,Signature Bank,80.39,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbnyw,
SLGN,Silgan Holdings Inc.,24.63,2724518778.48,,1997.0,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/slgn,
SILC,Silicom Ltd,40.92,309012167.64,,,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/silc,
SLAB,"Silicon Laboratories, Inc.",84.37,3640430001.78,,2000.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/slab,
SIMO,Silicon Motion Technology Corporation,37.25,1342505496.0,36040416.0,2005.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/simo,
SAMG,Silvercrest Asset Management Group Inc.,14.83,195912782.76,,2013.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/samg,
SSNT,"SilverSun Technologies, Inc.",3.1508,14184129.654000001,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ssnt,
SFNC,Simmons First National Corporation,27.54,2541614659.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sfnc,
SLP,"Simulations Plus, Inc.",20.71,359630889.64,,,Technology,EDP Services,https://www.nasdaq.com/symbol/slp,
SINA,Sina Corporation,61.82,4418304331.76,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sina,
SBGI,"Sinclair Broadcast Group, Inc.",31.4,3211712450.4,,1995.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sbgi,
SINO,"Sino-Global Shipping America, Ltd.",1.28,16762284.8,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/sino,
SVA,"Sinovac Biotech, Ltd.",7.68,530548692.48,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sva,
SINT,"SiNtx Technologies, Inc.",0.272,3228607.088,,2014.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/sint,
SG,"Sirius International Insurance Group, Ltd.",16.2007,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sg,
SIRI,Sirius XM Holdings Inc.,6.21,27582637290.57,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/siri,
SITO,"SITO Mobile, Ltd.",1.45,36884427.2,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sito,
SKYS,"Sky Solar Holdings, Ltd.",0.5720000000000001,8202064.156,14339273.0,2014.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/skys,
SKYW,"SkyWest, Inc.",56.6,2937276413.8,,1986.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/skyw,
SWKS,"Skyworks Solutions, Inc.",76.66,13720725239.7,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/swks,
SNBR,Sleep Number Corporation,39.36,1307381760.0,,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/snbr,
SLM,SLM Corporation,10.49,4570088652.46,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slm,
SLMBP,SLM Corporation,67.68,270720000.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slmbp,
SGH,"SMART Global Holdings, Inc.",30.03,678844606.44,,2017.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/sgh,
SND,"Smart Sand, Inc.",3.25,135200351.0,,2016.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/snd,
